deltaTime	endTimeStep
3600		43800
34655	-5.33571804973151
34656	-5.33912465168481
34657	-5.34253346163481
34658	-5.34594440703795
34659	-5.34935741525827
34660	-5.35277241357132
34661	-5.35618932916790
34662	-5.35960808915793
34663	-5.36302862057429
34664	-5.36645085037663
34665	-5.36987470545523
34666	-5.37330011263486
34667	-5.37672699867862
34668	-5.38015529029185
34669	-5.38358491412595
34670	-5.38701579678227
34671	-5.39044786481591
34672	-5.39388104473962
34673	-5.39731526302760
34674	-5.40075044611935
34675	-5.40418652042352
34676	-5.40762341232170
34677	-5.41106104817223
34678	-5.41449935431403
34679	-5.41793825707034
34680	-5.42137768275258
34681	-5.42481755766411
34682	-5.42825780810407
34683	-5.43169836037117
34684	-5.43513914076755
34685	-5.43858007560251
34686	-5.44202109119640
34687	-5.44546211388434
34688	-5.44890307002007
34689	-5.45234388597968
34690	-5.45578448816546
34691	-5.45922480300966
34692	-5.46266475697826
34693	-5.46610427657478
34694	-5.46954328834399
34695	-5.47298171887577
34696	-5.47641949480882
34697	-5.47985654283443
34698	-5.48329278970030
34699	-5.48672816221422
34700	-5.49016258724789
34701	-5.49359599174065
34702	-5.49702830270324
34703	-5.50045944722155
34704	-5.50388935246034
34705	-5.50731794566701
34706	-5.51074515417531
34707	-5.51417090540910
34708	-5.51759512688607
34709	-5.52101774622145
34710	-5.52443869113178
34711	-5.52785788943856
34712	-5.53127526907197
34713	-5.53469075807459
34714	-5.53810428460505
34715	-5.54151577694172
34716	-5.54492516348640
34717	-5.54833237276795
34718	-5.55173733344593
34719	-5.55513997431421
34720	-5.55854022430462
34721	-5.56193801249047
34722	-5.56533326809018
34723	-5.56872592047082
34724	-5.57211589915164
34725	-5.57550313380759
34726	-5.57888755427287
34727	-5.58226909054438
34728	-5.58564767278516
34729	-5.58902323132783
34730	-5.59239569667797
34731	-5.59576499951750
34732	-5.59913107070800
34733	-5.60249384129398
34734	-5.60585324250622
34735	-5.60920920576493
34736	-5.61256166268303
34737	-5.61591054506929
34738	-5.61925578493145
34739	-5.62259731447939
34740	-5.62593506612820
34741	-5.62926897250130
34742	-5.63259896643352
34743	-5.63592498097416
34744	-5.63924694938998
34745	-5.64256480516823
34746	-5.64587848201961
34747	-5.64918791388128
34748	-5.65249303491977
34749	-5.65579377953389
34750	-5.65909008235764
34751	-5.66238187826313
34752	-5.66566910236337
34753	-5.66895169001512
34754	-5.67222957682165
34755	-5.67550269863557
34756	-5.67877099156155
34757	-5.68203439195913
34758	-5.68529283644543
34759	-5.68854626189800
34760	-5.69179460545749
34761	-5.69503780453041
34762	-5.69827579679182
34763	-5.70150852018800
34764	-5.70473591293914
34765	-5.70795791354197
34766	-5.71117446077240
34767	-5.71438549368815
34768	-5.71759095163136
34769	-5.72079077423121
34770	-5.72398490140649
34771	-5.72717327336817
34772	-5.73035583062192
34773	-5.73353251397067
34774	-5.73670326451707
34775	-5.73986802366597
34776	-5.74302673312689
34777	-5.74617933491646
34778	-5.74932577136078
34779	-5.75246598509783
34780	-5.75559991907980
34781	-5.75872751657549
34782	-5.76184872117255
34783	-5.76496347677983
34784	-5.76807172762966
34785	-5.77117341828004
34786	-5.77426849361690
34787	-5.77735689885622
34788	-5.78043857954621
34789	-5.78351348156940
34790	-5.78658155114478
34791	-5.78964273482989
34792	-5.79269697952290
34793	-5.79574423246462
34794	-5.79878444124049
34795	-5.80181755378256
34796	-5.80484351837143
34797	-5.80786228363821
34798	-5.81087379856644
34799	-5.81387801249397
34800	-5.81687487511486
34801	-5.81986433648120
34802	-5.82284634700496
34803	-5.82582085745980
34804	-5.82878781898287
34805	-5.83174718307657
34806	-5.83469890161027
34807	-5.83764292682204
34808	-5.84057921132030
34809	-5.84350770808548
34810	-5.84642837047160
34811	-5.84934115220783
34812	-5.85224600740003
34813	-5.85514289053218
34814	-5.85803175646784
34815	-5.86091256045164
34816	-5.86378525811060
34817	-5.86664980545563
34818	-5.86950615888283
34819	-5.87235427517492
34820	-5.87519411150250
34821	-5.87802562542541
34822	-5.88084877489395
34823	-5.88366351825014
34824	-5.88646981422893
34825	-5.88926762195942
34826	-5.89205690096607
34827	-5.89483761116982
34828	-5.89760971288930
34829	-5.90037316684192
34830	-5.90312793414492
34831	-5.90587397631643
34832	-5.90861125527654
34833	-5.91133973334824
34834	-5.91405937325849
34835	-5.91677013813915
34836	-5.91947199152798
34837	-5.92216489736955
34838	-5.92484882001617
34839	-5.92752372422879
34840	-5.93018957517784
34841	-5.93284633844412
34842	-5.93549398001963
34843	-5.93813246630840
34844	-5.94076176412724
34845	-5.94338184070650
34846	-5.94599266369080
34847	-5.94859420113968
34848	-5.95118642152823
34849	-5.95376929374775
34850	-5.95634278710637
34851	-5.95890687132960
34852	-5.96146151656095
34853	-5.96400669336245
34854	-5.96654237271518
34855	-5.96906852601980
34856	-5.97158512509701
34857	-5.97409214218798
34858	-5.97658954995485
34859	-5.97907732148103
34860	-5.98155543027160
34861	-5.98402385025370
34862	-5.98648255577676
34863	-5.98893152161286
34864	-5.99137072295697
34865	-5.99380013542722
34866	-5.99621973506514
34867	-5.99862949833586
34868	-6.00102940212834
34869	-6.00341942375545
34870	-6.00579954095422
34871	-6.00816973188591
34872	-6.01052997513614
34873	-6.01288024971499
34874	-6.01522053505706
34875	-6.01755081102150
34876	-6.01987105789204
34877	-6.02218125637699
34878	-6.02448138760920
34879	-6.02677143314600
34880	-6.02905137496910
34881	-6.03132119548443
34882	-6.03358087752201
34883	-6.03583040433578
34884	-6.03806975960344
34885	-6.04029892742625
34886	-6.04251789232891
34887	-6.04472663925921
34888	-6.04692515358788
34889	-6.04911342110819
34890	-6.05129142803573
34891	-6.05345916100805
34892	-6.05561660708427
34893	-6.05776375374474
34894	-6.05990058889058
34895	-6.06202710084329
34896	-6.06414327834427
34897	-6.06624911055439
34898	-6.06834458705350
34899	-6.07042969783987
34900	-6.07250443332969
34901	-6.07456878435651
34902	-6.07662274217064
34903	-6.07866629843859
34904	-6.08069944524241
34905	-6.08272217507910
34906	-6.08473448085993
34907	-6.08673635590974
34908	-6.08872779396628
34909	-6.09070878917940
34910	-6.09267933611034
34911	-6.09463942973089
34912	-6.09658906542262
34913	-6.09852823897599
34914	-6.10045694658950
34915	-6.10237518486877
34916	-6.10428295082552
34917	-6.10618024187664
34918	-6.10806705584316
34919	-6.10994339094922
34920	-6.11180924582102
34921	-6.11366461948571
34922	-6.11550951137030
34923	-6.11734392130048
34924	-6.11916784949948
34925	-6.12098129658687
34926	-6.12278426357739
34927	-6.12457675187973
34928	-6.12635876329531
34929	-6.12813030001704
34930	-6.12989136462806
34931	-6.13164196010044
34932	-6.13338208979386
34933	-6.13511175745427
34934	-6.13683096721257
34935	-6.13853972358318
34936	-6.14023803146273
34937	-6.14192589612861
34938	-6.14360332323757
34939	-6.14527031882425
34940	-6.14692688929973
34941	-6.14857304145003
34942	-6.15020878243460
34943	-6.15183411978480
34944	-6.15344906140236
34945	-6.15505361555784
34946	-6.15664779088904
34947	-6.15823159639943
34948	-6.15980504145655
34949	-6.16136813579035
34950	-6.16292088949157
34951	-6.16446331301004
34952	-6.16599541715303
34953	-6.16751721308353
34954	-6.16902871231855
34955	-6.17052992672735
34956	-6.17202086852976
34957	-6.17350155029438
34958	-6.17497198493684
34959	-6.17643218571805
34960	-6.17788216624237
34961	-6.17932194045590
34962	-6.18075152264467
34963	-6.18217092743283
34964	-6.18358016978084
34965	-6.18497926498354
34966	-6.18636822866831
34967	-6.18774707679314
34968	-6.18911582564467
34969	-6.19047449183624
34970	-6.19182309230596
34971	-6.19316164431472
34972	-6.19449016544425
34973	-6.19580867359513
34974	-6.19711718698481
34975	-6.19841572414562
34976	-6.19970430392277
34977	-6.20098294547240
34978	-6.20225166825958
34979	-6.20351049205630
34980	-6.20475943693953
34981	-6.20599852328914
34982	-6.20722777178593
34983	-6.20844720340955
34984	-6.20965683943655
34985	-6.21085670143827
34986	-6.21204681127891
34987	-6.21322719111344
34988	-6.21439786338556
34989	-6.21555885082575
34990	-6.21671017644920
34991	-6.21785186355382
34992	-6.21898393571824
34993	-6.22010641679981
34994	-6.22121933093262
34995	-6.22232270252555
34996	-6.22341655626029
34997	-6.22450091708943
34998	-6.22557581023447
34999	-6.22664126118385
35000	-6.22769729569107
35001	-6.22874393977270
35002	-6.22978121970646
35003	-6.23080916202924
35004	-6.23182779353520
35005	-6.23283714127384
35006	-6.23383723254803
35007	-6.23482809491216
35008	-6.23580975617020
35009	-6.23678224437386
35010	-6.23774558782064
35011	-6.23869981505197
35012	-6.23964495485133
35013	-6.24058103624237
35014	-6.24150808848704
35015	-6.24242614108372
35016	-6.24333522376538
35017	-6.24423536649765
35018	-6.24512659947693
35019	-6.24600895312850
35020	-6.24688245810459
35021	-6.24774714528251
35022	-6.24860304576270
35023	-6.24945019086686
35024	-6.25028861213597
35025	-6.25111834132839
35026	-6.25193941041792
35027	-6.25275185159187
35028	-6.25355569724902
35029	-6.25435097999771
35030	-6.25513773265379
35031	-6.25591598823865
35032	-6.25668577997717
35033	-6.25744714129578
35034	-6.25820010582031
35035	-6.25894470737405
35036	-6.25968097997560
35037	-6.26040895783690
35038	-6.26112867536115
35039	-6.26184016714076
35040	-6.26254346795526
35041	-6.26323861276930
35042	-6.26392563673056
35043	-6.26460457516772
35044	-6.26527546358839
35045	-6.26593833767703
35046	-6.26659323329297
35047	-6.26724018646828
35048	-6.26787923340573
35049	-6.26851041047671
35050	-6.26913375421915
35051	-6.26974930133540
35052	-6.27035708869016
35053	-6.27095715330840
35054	-6.27154953237325
35055	-6.27213426322387
35056	-6.27271138335337
35057	-6.27328093040662
35058	-6.27384294217823
35059	-6.27439745661039
35060	-6.27494451179075
35061	-6.27548414595032
35062	-6.27601639746132
35063	-6.27654130483506
35064	-6.27705890671984
35065	-6.27756924189875
35066	-6.27807234928765
35067	-6.27856826793298
35068	-6.27905703700973
35069	-6.27953869581927
35070	-6.28001328378725
35071	-6.28048084046144
35072	-6.28094140550968
35073	-6.28139501871767
35074	-6.28184171998688
35075	-6.28228154933244
35076	-6.28271454688097
35077	-6.28314075286852
35078	-6.28356020763846
35079	-6.28397295163933
35080	-6.28437902542281
35081	-6.28477846964159
35082	-6.28517132504733
35083	-6.28555763248860
35084	-6.28593743290877
35085	-6.28631076734395
35086	-6.28667767692092
35087	-6.28703820285506
35088	-6.28739238644827
35089	-6.28774026908691
35090	-6.28808189223971
35091	-6.28841729745565
35092	-6.28874652636189
35093	-6.28906962066162
35094	-6.28938662213196
35095	-6.28969757262185
35096	-6.29000251404989
35097	-6.29030148840227
35098	-6.29059453773063
35099	-6.29088170414996
35100	-6.29116302983645
35101	-6.29143855702542
35102	-6.29170832800914
35103	-6.29197238513472
35104	-6.29223077080195
35105	-6.29248352746121
35106	-6.29273069761136
35107	-6.29297232379757
35108	-6.29320844860925
35109	-6.29343911467796
35110	-6.29366436467525
35111	-6.29388424131065
35112	-6.29409878732952
35113	-6.29430804551100
35114	-6.29451205866588
35115	-6.29471086963453
35116	-6.29490452128478
35117	-6.29509305650982
35118	-6.29527651822612
35119	-6.29545494937134
35120	-6.29562839290221
35121	-6.29579689179251
35122	-6.29596048903090
35123	-6.29611922761889
35124	-6.29627315056869
35125	-6.29642230090114
35126	-6.29656672164361
35127	-6.29670645582789
35128	-6.29684154648806
35129	-6.29697203665845
35130	-6.29709796937150
35131	-6.29721938765570
35132	-6.29733633453347
35133	-6.29744885301914
35134	-6.29755698611687
35135	-6.29766077681858
35136	-6.29776026810185
35137	-6.29785550292785
35138	-6.29794652423920
35139	-6.29803337495785
35140	-6.29811609798297
35141	-6.29819473618882
35142	-6.29826933242260
35143	-6.29833992950240
35144	-6.29840657021508
35145	-6.29846929731414
35146	-6.29852815351757
35147	-6.29858318150572
35148	-6.29863442391915
35149	-6.29868192335645
35150	-6.29872572237212
35151	-6.29876586347441
35152	-6.29880238912318
35153	-6.29883534172777
35154	-6.29886476364491
35155	-6.29889069717655
35156	-6.29891318456780
35157	-6.29893226800473
35158	-6.29894798961228
35159	-6.29896039145208
35160	-6.29896951552035
35161	-6.29897540374569
35162	-6.29897809798692
35163	-6.29897764003092
35164	-6.29897407159041
35165	-6.29896743430183
35166	-6.29895776972311
35167	-6.29894511933146
35168	-6.29892952452120
35169	-6.29891102660145
35170	-6.29888966679396
35171	-6.29886548623083
35172	-6.29883852595230
35173	-6.29880882690448
35174	-6.29877642993709
35175	-6.29874137580112
35176	-6.29870370514656
35177	-6.29866345852012
35178	-6.29862067636285
35179	-6.29857539900789
35180	-6.29852766667810
35181	-6.29847751948373
35182	-6.29842499742007
35183	-6.29837014036509
35184	-6.29831298807706
35185	-6.29825358019214
35186	-6.29819195622199
35187	-6.29812815555132
35188	-6.29806221743552
35189	-6.29799418099821
35190	-6.29792408522892
35191	-6.29785196898066
35192	-6.29777787096765
35193	-6.29770182976288
35194	-6.29762388379586
35195	-6.29754407135024
35196	-6.29746243056154
35197	-6.29737899941482
35198	-6.29729381574240
35199	-6.29720691722157
35200	-6.29711834137239
35201	-6.29702812555541
35202	-6.29693630696953
35203	-6.29684292264973
35204	-6.29674800946495
35205	-6.29665160411587
35206	-6.29655374313269
35207	-6.29645446287298
35208	-6.29635379951955
35209	-6.29625178907823
35210	-6.29614846737581
35211	-6.29604387005788
35212	-6.29593803258670
35213	-6.29583099023916
35214	-6.29572277810461
35215	-6.29561343108283
35216	-6.29550298388194
35217	-6.29539147101631
35218	-6.29527892680459
35219	-6.29516538536767
35220	-6.29505088062662
35221	-6.29493544630074
35222	-6.29481911590548
35223	-6.29470192275053
35224	-6.29458389993784
35225	-6.29446508035969
35226	-6.29434549669679
35227	-6.29422518141635
35228	-6.29410416677022
35229	-6.29398248479300
35230	-6.29386016730024
35231	-6.29373724588653
35232	-6.29361375192370
35233	-6.29348971655901
35234	-6.29336517071340
35235	-6.29324014507968
35236	-6.29311467012086
35237	-6.29298877606832
35238	-6.29286249292017
35239	-6.29273585043950
35240	-6.29260887815268
35241	-6.29248160534769
35242	-6.29235406107251
35243	-6.29222627413344
35244	-6.29209827309349
35245	-6.29197008627082
35246	-6.29184174173716
35247	-6.29171326731631
35248	-6.29158469058265
35249	-6.29145603885962
35250	-6.29132733921823
35251	-6.29119861847563
35252	-6.29106990319366
35253	-6.29094121967750
35254	-6.29081259397427
35255	-6.29068405187168
35256	-6.29055561889670
35257	-6.29042732031428
35258	-6.29029918112602
35259	-6.29017122606890
35260	-6.29004347961407
35261	-6.28991596596557
35262	-6.28978870905919
35263	-6.28966173256132
35264	-6.28953505986779
35265	-6.28940871410282
35266	-6.28928271811795
35267	-6.28915709449100
35268	-6.28903186552506
35269	-6.28890705324753
35270	-6.28878267940921
35271	-6.28865876548335
35272	-6.28853533266474
35273	-6.28841240186884
35274	-6.28828999373090
35275	-6.28816812860514
35276	-6.28804682656383
35277	-6.28792610739653
35278	-6.28780599060926
35279	-6.28768649542372
35280	-6.28756764077652
35281	-6.28744944531846
35282	-6.28733192741374
35283	-6.28721510513932
35284	-6.28709899628412
35285	-6.28698361834845
35286	-6.28686898854327
35287	-6.28675512378961
35288	-6.28664204071789
35289	-6.28652975566737
35290	-6.28641828468553
35291	-6.28630764352753
35292	-6.28619784765567
35293	-6.28608891223889
35294	-6.28598085215223
35295	-6.28587368197642
35296	-6.28576741599733
35297	-6.28566206820559
35298	-6.28555765229622
35299	-6.28545418166822
35300	-6.28535166942424
35301	-6.28525012837027
35302	-6.28514957101537
35303	-6.28505000957131
35304	-6.28495145595237
35305	-6.28485392177502
35306	-6.28475741835770
35307	-6.28466195672070
35308	-6.28456754758591
35309	-6.28447420137674
35310	-6.28438192821797
35311	-6.28429073793563
35312	-6.28420064005691
35313	-6.28411164381009
35314	-6.28402375812447
35315	-6.28393699163035
35316	-6.28385135265905
35317	-6.28376684924290
35318	-6.28368348911529
35319	-6.28360127971074
35320	-6.28352022816496
35321	-6.28344034131498
35322	-6.28336162569923
35323	-6.28328408755773
35324	-6.28320773283219
35325	-6.28313256716627
35326	-6.28305859590574
35327	-6.28298582409872
35328	-6.28291425649598
35329	-6.28284389755119
35330	-6.28277475142129
35331	-6.28270682196672
35332	-6.28264011275178
35333	-6.28257462704498
35334	-6.28251036781940
35335	-6.28244733775310
35336	-6.28238553922950
35337	-6.28232497433780
35338	-6.28226564487343
35339	-6.28220755233843
35340	-6.28215069794194
35341	-6.28209508260063
35342	-6.28204070693913
35343	-6.28198757129054
35344	-6.28193567569689
35345	-6.28188501990966
35346	-6.28183560339031
35347	-6.28178742531081
35348	-6.28174048455423
35349	-6.28169477971534
35350	-6.28165030910118
35351	-6.28160707073167
35352	-6.28156506234023
35353	-6.28152428137440
35354	-6.28148472499644
35355	-6.28144639008394
35356	-6.28140927323039
35357	-6.28137337074581
35358	-6.28133867865731
35359	-6.28130519270973
35360	-6.28127290836621
35361	-6.28124182080884
35362	-6.28121192493923
35363	-6.28118321537922
35364	-6.28115568647146
35365	-6.28112933228011
35366	-6.28110414659154
35367	-6.28108012291501
35368	-6.28105725448339
35369	-6.28103553425391
35370	-6.28101495490886
35371	-6.28099550885641
35372	-6.28097718823137
35373	-6.28095998489596
35374	-6.28094389044065
35375	-6.28092889618495
35376	-6.28091499317831
35377	-6.28090217220090
35378	-6.28089042376458
35379	-6.28087973811370
35380	-6.28087010522601
35381	-6.28086151481350
35382	-6.28085395632326
35383	-6.28084741893838
35384	-6.28084189157882
35385	-6.28083736290228
35386	-6.28083382130512
35387	-6.28083125492325
35388	-6.28082965163300
35389	-6.28082899905205
35390	-6.28082928454027
35391	-6.28083049520062
35392	-6.28083261788013
35393	-6.28083563917071
35394	-6.28083954541016
35395	-6.28084432268306
35396	-6.28084995682175
35397	-6.28085643340719
35398	-6.28086373776997
35399	-6.28087185499122
35400	-6.28088076990356
35401	-6.28089046709211
35402	-6.28090093089550
35403	-6.28091214540688
35404	-6.28092409447501
35405	-6.28093676170527
35406	-6.28095013046069
35407	-6.28096418386303
35408	-6.28097890479375
35409	-6.28099427589520
35410	-6.28101027957160
35411	-6.28102689799019
35412	-6.28104411308232
35413	-6.28106190654450
35414	-6.28108025983961
35415	-6.28109915419800
35416	-6.28111857061871
35417	-6.28113848987066
35418	-6.28115889249387
35419	-6.28117975880070
35420	-6.28120106887703
35421	-6.28122280258356
35422	-6.28124493955704
35423	-6.28126745921154
35424	-6.28129034073976
35425	-6.28131356311430
35426	-6.28133710508901
35427	-6.28136094520030
35428	-6.28138506176850
35429	-6.28140943289925
35430	-6.28143403648491
35431	-6.28145885020597
35432	-6.28148385153251
35433	-6.28150901772565
35434	-6.28153432583903
35435	-6.28155975272030
35436	-6.28158527501263
35437	-6.28161086915619
35438	-6.28163651138971
35439	-6.28166217775198
35440	-6.28168784408342
35441	-6.28171348602758
35442	-6.28173907903275
35443	-6.28176459835345
35444	-6.28179001905209
35445	-6.28181531600045
35446	-6.28184046388134
35447	-6.28186543719023
35448	-6.28189021023685
35449	-6.28191475714690
35450	-6.28193905186373
35451	-6.28196306815005
35452	-6.28198677958964
35453	-6.28201015958903
35454	-6.28203318137926
35455	-6.28205581801757
35456	-6.28207804238915
35457	-6.28209982720882
35458	-6.28212114502275
35459	-6.28214196821018
35460	-6.28216226898512
35461	-6.28218201939803
35462	-6.28220119133758
35463	-6.28221975653236
35464	-6.28223768655259
35465	-6.28225495281189
35466	-6.28227152656901
35467	-6.28228737892957
35468	-6.28230248084780
35469	-6.28231680312824
35470	-6.28233031642752
35471	-6.28234299125610
35472	-6.28235479798000
35473	-6.28236570682262
35474	-6.28237568786652
35475	-6.28238471105511
35476	-6.28239274619449
35477	-6.28239976295513
35478	-6.28240573087371
35479	-6.28241061935488
35480	-6.28241439767300
35481	-6.28241703497397
35482	-6.28241850027692
35483	-6.28241876247605
35484	-6.28241779034230
35485	-6.28241555252511
35486	-6.28241201755415
35487	-6.28240715384106
35488	-6.28240092968114
35489	-6.28239331325518
35490	-6.28238427263115
35491	-6.28237377576603
35492	-6.28236179050756
35493	-6.28234828459605
35494	-6.28233322566615
35495	-6.28231658124865
35496	-6.28229831877229
35497	-6.28227840556553
35498	-6.28225680885832
35499	-6.28223349578392
35500	-6.28220843338064
35501	-6.28218158859364
35502	-6.28215292827671
35503	-6.28212241919407
35504	-6.28209002802214
35505	-6.28205572135136
35506	-6.28201946568798
35507	-6.28198122745585
35508	-6.28194097299823
35509	-6.28189866857959
35510	-6.28185428038736
35511	-6.28180777453379
35512	-6.28175911705775
35513	-6.28170827392649
35514	-6.28165521103750
35515	-6.28159989422032
35516	-6.28154228923832
35517	-6.28148236179054
35518	-6.28142007751347
35519	-6.28135540198282
35520	-6.28128830071540
35521	-6.28121873917085
35522	-6.28114668275345
35523	-6.28107209681389
35524	-6.28099494665103
35525	-6.28091519751372
35526	-6.28083281460248
35527	-6.28074776307129
35528	-6.28066000802934
35529	-6.28056951454271
35530	-6.28047624763618
35531	-6.28038017229490
35532	-6.28028125346614
35533	-6.28017945606099
35534	-6.28007474495611
35535	-6.27996708499538
35536	-6.27985644099161
35537	-6.27974277772823
35538	-6.27962605996096
35539	-6.27950625241948
35540	-6.27938331980909
35541	-6.27925722681236
35542	-6.27912793809075
35543	-6.27899541828621
35544	-6.27885963202286
35545	-6.27872054390858
35546	-6.27857811853671
35547	-6.27843232048765
35548	-6.27828311433063
35549	-6.27813046462530
35550	-6.27797433592349
35551	-6.27781469277084
35552	-6.27765149970848
35553	-6.27748472127470
35554	-6.27731432200658
35555	-6.27714026644167
35556	-6.27696251911968
35557	-6.27678104458416
35558	-6.27659580738422
35559	-6.27640677207620
35560	-6.27621390322545
35561	-6.27601716540802
35562	-6.27581652321243
35563	-6.27561194124134
35564	-6.27540338411331
35565	-6.27519081646452
35566	-6.27497420295050
35567	-6.27475350824782
35568	-6.27452869705584
35569	-6.27429973409836
35570	-6.27406658412534
35571	-6.27382921191457
35572	-6.27358758227346
35573	-6.27334166004067
35574	-6.27309141008783
35575	-6.27283679732123
35576	-6.27257778668354
35577	-6.27231434315549
35578	-6.27204643175761
35579	-6.27177401755188
35580	-6.27149706564347
35581	-6.27121554118239
35582	-6.27092940936519
35583	-6.27063863543670
35584	-6.27034318469171
35585	-6.27004302247661
35586	-6.26973811419111
35587	-6.26942842528984
35588	-6.26911392128409
35589	-6.26879456774345
35590	-6.26847033029752
35591	-6.26814117463758
35592	-6.26780706651827
35593	-6.26746797175926
35594	-6.26712385624695
35595	-6.26677468593609
35596	-6.26642042685148
35597	-6.26606104508959
35598	-6.26569650682022
35599	-6.26532677828821
35600	-6.26495182581507
35601	-6.26457161580063
35602	-6.26418611472470
35603	-6.26379528914870
35604	-6.26339910571730
35605	-6.26299753116005
35606	-6.26259053229307
35607	-6.26217807602071
35608	-6.26176012933720
35609	-6.26133665932834
35610	-6.26090763317310
35611	-6.26047301814539
35612	-6.26003278161562
35613	-6.25958689105242
35614	-6.25913531402426
35615	-6.25867801820110
35616	-6.25821497135604
35617	-6.25774614136698
35618	-6.25727149621829
35619	-6.25679100400249
35620	-6.25630463292185
35621	-6.25581235129011
35622	-6.25531412753411
35623	-6.25480993019542
35624	-6.25429972793196
35625	-6.25378348951966
35626	-6.25326118385404
35627	-6.25273277995188
35628	-6.25219824695284
35629	-6.25165755412103
35630	-6.25111067084670
35631	-6.25055756664778
35632	-6.24999821117158
35633	-6.24943257419635
35634	-6.24886062563301
35635	-6.24828233552672
35636	-6.24769767405861
35637	-6.24710661154744
35638	-6.24650911845119
35639	-6.24590516536882
35640	-6.24529472304182
35641	-6.24467776235595
35642	-6.24405425434279
35643	-6.24342417018145
35644	-6.24278748120015
35645	-6.24214415887792
35646	-6.24149417484629
35647	-6.24083750089093
35648	-6.24017410895335
35649	-6.23950397113257
35650	-6.23882705968678
35651	-6.23814334703500
35652	-6.23745280575871
35653	-6.23675540860351
35654	-6.23605112848077
35655	-6.23533993846921
35656	-6.23462181181654
35657	-6.23389672194109
35658	-6.23316464243344
35659	-6.23242554705796
35660	-6.23167940975449
35661	-6.23092620463982
35662	-6.23016590600932
35663	-6.22939848833847
35664	-6.22862392628444
35665	-6.22784219468767
35666	-6.22705326857340
35667	-6.22625712315327
35668	-6.22545373382680
35669	-6.22464307618298
35670	-6.22382512600175
35671	-6.22299985925559
35672	-6.22216725211105
35673	-6.22132728093022
35674	-6.22047992227228
35675	-6.21962515289501
35676	-6.21876294975629
35677	-6.21789329001562
35678	-6.21701615103561
35679	-6.21613151038350
35680	-6.21523934583254
35681	-6.21433963536352
35682	-6.21343235716623
35683	-6.21251748964083
35684	-6.21159501139937
35685	-6.21066490126715
35686	-6.20972713828419
35687	-6.20878170170663
35688	-6.20782857100815
35689	-6.20686772588138
35690	-6.20589914623935
35691	-6.20492281221686
35692	-6.20393870417195
35693	-6.20294680268717
35694	-6.20194708857106
35695	-6.20093954285943
35696	-6.19992414681673
35697	-6.19890088193738
35698	-6.19786972994701
35699	-6.19683067280380
35700	-6.19578369269969
35701	-6.19472877206166
35702	-6.19366589355292
35703	-6.19259504007415
35704	-6.19151619476472
35705	-6.19042934100384
35706	-6.18933446241184
35707	-6.18823154285128
35708	-6.18712056642827
35709	-6.18600151749357
35710	-6.18487438064381
35711	-6.18373914072268
35712	-6.18259578282200
35713	-6.18144429228290
35714	-6.18028465469691
35715	-6.17911685590711
35716	-6.17794088200920
35717	-6.17675671935260
35718	-6.17556435454159
35719	-6.17436377443629
35720	-6.17315496615372
35721	-6.17193791706889
35722	-6.17071261481575
35723	-6.16947904728829
35724	-6.16823720264154
35725	-6.16698706929260
35726	-6.16572863592162
35727	-6.16446189147283
35728	-6.16318682515546
35729	-6.16190342644472
35730	-6.16061168508271
35731	-6.15931159107935
35732	-6.15800313471322
35733	-6.15668630653247
35734	-6.15536109735569
35735	-6.15402749827271
35736	-6.15268550064547
35737	-6.15133509610881
35738	-6.14997627657122
35739	-6.14860903421567
35740	-6.14723336150032
35741	-6.14584925115923
35742	-6.14445669620313
35743	-6.14305568992008
35744	-6.14164622587628
35745	-6.14022829791673
35746	-6.13880190016597
35747	-6.13736702702874
35748	-6.13592367319067
35749	-6.13447183361893
35750	-6.13301150356292
35751	-6.13154267855489
35752	-6.13006535441064
35753	-6.12857952723009
35754	-6.12708519339795
35755	-6.12558234958431
35756	-6.12407099274530
35757	-6.12255112012359
35758	-6.12102272924906
35759	-6.11948581793933
35760	-6.11794038430033
35761	-6.11638642672682
35762	-6.11482394390299
35763	-6.11325293480291
35764	-6.11167339869102
35765	-6.11008533512267
35766	-6.10848874394451
35767	-6.10688362529498
35768	-6.10526997960479
35769	-6.10364780759732
35770	-6.10201711028910
35771	-6.10037788899022
35772	-6.09873014530477
35773	-6.09707388113117
35774	-6.09540909866261
35775	-6.09373580038739
35776	-6.09205398908924
35777	-6.09036366784774
35778	-6.08866484003852
35779	-6.08695750933364
35780	-6.08524167970186
35781	-6.08351735540894
35782	-6.08178454101793
35783	-6.08004324138943
35784	-6.07829346168188
35785	-6.07653520735177
35786	-6.07476848415385
35787	-6.07299329814133
35788	-6.07120965566600
35789	-6.06941756337839
35790	-6.06761702822790
35791	-6.06580805746285
35792	-6.06399065863064
35793	-6.06216483957786
35794	-6.06033060845039
35795	-6.05848797369349
35796	-6.05663694405192
35797	-6.05477752856996
35798	-6.05290973659156
35799	-6.05103357776030
35800	-6.04914906201954
35801	-6.04725619961243
35802	-6.04535500108201
35803	-6.04344547727118
35804	-6.04152763932283
35805	-6.03960149867979
35806	-6.03766706708488
35807	-6.03572435658089
35808	-6.03377337951060
35809	-6.03181414851669
35810	-6.02984667654178
35811	-6.02787097682831
35812	-6.02588706291853
35813	-6.02389494865441
35814	-6.02189464817749
35815	-6.01988617592880
35816	-6.01786954664870
35817	-6.01584477537676
35818	-6.01381187745155
35819	-6.01177086851049
