time,temperature
124085.5,0.29684
124086,0.3057
124086.5,0.30231
124087,0.29589
124087.5,0.31126
124088,0.30173
124088.5,0.30771
124089,0.30436
124089.5,0.30107
124090,0.30384
124090.5,0.29719
124091,0.29975
124091.5,0.29062
124092,0.30026
124092.5,0.29718
124093,0.3002
124093.5,0.2976
124094,0.30307
124094.5,0.30597
124095,0.29782
124095.5,0.30382
124096,0.29784
124096.5,0.30465
124097,0.30195
124097.5,0.29912
124098,0.30269
124098.5,0.30266
124099,0.31038
124099.5,0.30696
124100,0.30337
124100.5,0.29768
124101,0.32098
124101.5,0.31951
124102,0.32356
124102.5,0.33348
124103,0.33081
124103.5,0.34019
124104,0.33739
124104.5,0.3344
124105,0.34355
124105.5,0.34699
124106,0.3469
124106.5,0.34989
124107,0.35918
124107.5,0.35569
124108,0.34898
124108.5,0.35781
124109,0.35084
124109.5,0.35325
124110,0.35297
124110.5,0.35258
124111,0.34903
124111.5,0.3486
124112,0.35135
124112.5,0.34722
124113,0.34782
124113.5,0.34438
124114,0.34414
124114.5,0.34615
124115,0.34932
124115.5,0.35013
124116,0.34697
124116.5,0.3434
124117,0.34509
124117.5,0.34688
124118,0.33789
124118.5,0.34095
124119,0.34098
124119.5,0.34715
124120,0.33475
124120.5,0.34398
124121,0.34429
124121.5,0.34062
124122,0.33738
124122.5,0.34068
124123,0.34389
124123.5,0.34441
124124,0.34391
124124.5,0.35331
124125,0.35362
124125.5,0.35703
124126,0.36375
124126.5,0.36477
124127,0.38721
124127.5,0.38464
124128,0.4041
124128.5,0.41065
124129,0.42294
124129.5,0.42604
124130,0.44125
124130.5,0.43805
124131,0.44716
124131.5,0.44649
124132,0.44289
124132.5,0.44243
124133,0.4325
124133.5,0.44158
124134,0.43144
124134.5,0.43719
124135,0.43725
124135.5,0.43157
124136,0.42618
124136.5,0.41917
124137,0.42137
124137.5,0.41857
124138,0.409
124138.5,0.41225
124139,0.41239
124139.5,0.40621
124140,0.4063
124140.5,0.40015
124141,0.40333
124141.5,0.40055
124142,0.39713
124142.5,0.40326
124143,0.39393
124143.5,0.40628
124144,0.39372
124144.5,0.40629
124145,0.39357
124145.5,0.39065
124146,0.40004
124146.5,0.39082
124147,0.39714
124147.5,0.40023
124148,0.40949
124148.5,0.40367
124149,0.40681
124149.5,0.41008
124150,0.41624
124150.5,0.42564
124151,0.42299
124151.5,0.43872
124152,0.45756
124152.5,0.46389
124153,0.48283
124153.5,0.50471
124154,0.5016
124154.5,0.51739
124155,0.50794
124155.5,0.52036
124156,0.52013
124156.5,0.52005
124157,0.51374
124157.5,0.5135
124158,0.50097
124158.5,0.49442
124159,0.49426
124159.5,0.49734
124160,0.48172
124160.5,0.47217
124161,0.47216
124161.5,0.46289
124162,0.45954
124162.5,0.45319
124163,0.45313
124163.5,0.45313
124164,0.45286
124164.5,0.44054
124165,0.43719
124165.5,0.43713
124166,0.43087
124166.5,0.43416
124167,0.42472
124167.5,0.43078
124168,0.43099
124168.5,0.42784
124169,0.42162
124169.5,0.41838
124170,0.42148
124170.5,0.41233
124171,0.41588
124171.5,0.41842
124172,0.42491
124172.5,0.42774
124173,0.4372
124173.5,0.4436
124174,0.45648
124174.5,0.47223
124175,0.49116
124175.5,0.51615
124176,0.53539
124176.5,0.57037
124177,0.59893
124177.5,0.62405
124178,0.63917
124178.5,0.64162
124179,0.63121
124179.5,0.60847
124180,0.60291
124180.5,0.5861
124181,0.56244
124181.5,0.54216
124182,0.52156
124182.5,0.50973
124183,0.48075
124183.5,0.46552
124184,0.44689
124184.5,0.42192
124185,0.40327
124185.5,0.38766
124186,0.37229
124186.5,0.36915
124187,0.35694
124187.5,0.3416
124188,0.33506
124188.5,0.3254
124189,0.30995
124189.5,0.30703
124190,0.29758
124190.5,0.28216
124191,0.28224
124191.5,0.28219
124192,0.2724
124192.5,0.25885
124193,0.25717
124193.5,0.25696
124194,0.25204
124194.5,0.25481
124195,0.25087
124195.5,0.24423
124196,0.2406
124196.5,0.23674
124197,0.24876
124197.5,0.24801
124198,0.23786
124198.5,0.24382
124199,0.24719
124199.5,0.24147
124200,0.2476
124200.5,0.24757
124201,0.24445
124201.5,0.23811
124202,0.22877
124202.5,0.2258
124203,0.22592
124203.5,0.23507
124204,0.2288
124204.5,0.21953
124205,0.22256
124205.5,0.23182
124206,0.22916
124206.5,0.22251
124207,0.22536
124207.5,0.22215
124208,0.22886
124208.5,0.216
124209,0.21962
124209.5,0.21604
124210,0.21913
124210.5,0.22216
124211,0.22213
124211.5,0.22217
124212,0.22027
124212.5,0.22233
124213,0.21938
124213.5,0.22245
124214,0.21616
124214.5,0.21766
124215,0.22019
124215.5,0.22133
124216,0.22174
124216.5,0.21921
124217,0.22603
124217.5,0.22261
124218,0.22584
124218.5,0.21916
124219,0.22397
124219.5,0.22016
124220,0.21931
124220.5,0.21975
124221,0.22463
124221.5,0.22894
124222,0.22863
124222.5,0.22873
124223,0.23173
124223.5,0.23197
124224,0.23553
124224.5,0.2319
124225,0.23499
124225.5,0.23827
124226,0.22613
124226.5,0.23234
124227,0.23224
124227.5,0.2353
124228,0.23792
124228.5,0.23773
124229,0.23464
124229.5,0.23805
124230,0.2376
124230.5,0.23522
124231,0.2401
124231.5,0.23342
124232,0.2409
124232.5,0.23609
124233,0.2421
124233.5,0.23714
124234,0.23071
124234.5,0.24098
124235,0.23405
124235.5,0.23145
124236,0.23204
124236.5,0.22847
124237,0.23185
124237.5,0.22917
124238,0.23206
124238.5,0.22916
124239,0.23262
124239.5,0.23085
124240,0.22252
124240.5,0.22544
124241,0.22355
124241.5,0.21757
124242,0.22214
124242.5,0.21766
124243,0.22102
124243.5,0.21503
124244,0.22041
124244.5,0.20994
124245,0.22241
124245.5,0.21495
124246,0.21943
124246.5,0.21991
124247,0.2234
124247.5,0.23279
124248,0.23595
124248.5,0.2264
124249,0.23883
124249.5,0.2419
124250,0.23882
124250.5,0.24193
124251,0.23537
124251.5,0.24139
124252,0.23517
124252.5,0.23197
124253,0.24742
124253.5,0.23814
124254,0.24436
124254.5,0.23812
124255,0.23184
124255.5,0.22877
124256,0.22556
124256.5,0.23178
124257,0.22886
124257.5,0.22867
124258,0.2317
124258.5,0.23492
124259,0.22231
124259.5,0.23183
124260,0.23489
124260.5,0.23475
124261,0.22857
124261.5,0.2256
124262,0.23133
124262.5,0.23564
124263,0.22644
124263.5,0.23197
124264,0.23016
124264.5,0.22651
124265,0.2397
124265.5,0.23724
124266,0.23155
124266.5,0.23144
124267,0.22895
124267.5,0.22839
124268,0.23058
124268.5,0.23096
124269,0.242
124269.5,0.23623
124270,0.23236
124270.5,0.23303
124271,0.23222
124271.5,0.24131
124272,0.23815
124272.5,0.24104
124273,0.24125
124273.5,0.24442
124274,0.24134
124274.5,0.24433
124275,0.2535
124275.5,0.24412
124276,0.23845
124276.5,0.24063
124277,0.23829
124277.5,0.24539
124278,0.24593
124278.5,0.24968
124279,0.24688
124279.5,0.24478
124280,0.23957
124280.5,0.24288
124281,0.2518
124281.5,0.24163
124282,0.24303
124282.5,0.24079
124283,0.24061
124283.5,0.23622
124284,0.24964
124284.5,0.2345
124285,0.24429
124285.5,0.24875
124286,0.23821
124286.5,0.24765
124287,0.23557
124287.5,0.24471
124288,0.23268
124288.5,0.24801
124289,0.24248
124289.5,0.2437
124290,0.23808
124290.5,0.24158
124291,0.23121
124291.5,0.23495
124292,0.22775
124292.5,0.24028
124293,0.24309
124293.5,0.23608
124294,0.2482
124294.5,0.23803
124295,0.23658
124295.5,0.24795
124296,0.23668
124296.5,0.23878
124297,0.25071
124297.5,0.24437
124298,0.24406
124298.5,0.24991
124299,0.25017
124299.5,0.25313
124300,0.24762
124300.5,0.25028
124301,0.2447
124301.5,0.25653
124302,0.24423
124302.5,0.25727
124303,0.24394
124303.5,0.24702
124304,0.24678
124304.5,0.24812
124305,0.25215
124305.5,0.24194
124306,0.23797
124306.5,0.24225
124307,0.24528
124307.5,0.24227
124308,0.2421
124308.5,0.2393
124309,0.23846
124309.5,0.2433
124310,0.24092
124310.5,0.25021
124311,0.24394
124311.5,0.24435
124312,0.24143
124312.5,0.25482
124313,0.239
124313.5,0.242
124314,0.24029
124314.5,0.24162
124315,0.23988
124315.5,0.24098
124316,0.23738
124316.5,0.24448
124317,0.23771
124317.5,0.23967
124318,0.24275
124318.5,0.23857
124319,0.2445
124319.5,0.2483
124320,0.26111
124320.5,0.25474
124321,0.24538
124321.5,0.24844
124322,0.25773
124322.5,0.24522
124323,0.25147
124323.5,0.26046
124324,0.25703
124324.5,0.25395
124325,0.25038
124325.5,0.24748
124326,0.25659
124326.5,0.25361
124327,0.24757
124327.5,0.25362
124328,0.25367
124328.5,0.25072
124329,0.24111
124329.5,0.24063
124330,0.24115
124330.5,0.25198
124331,0.24607
124331.5,0.24305
124332,0.24554
124332.5,0.24909
124333,0.23683
124333.5,0.24454
124334,0.24174
124334.5,0.23525
124335,0.22566
124335.5,0.22175
124336,0.21509
124336.5,0.20878
124337,0.19904
124337.5,0.19535
124338,0.18557
124338.5,0.17254
124339,0.16349
124339.5,0.16044
124340,0.15726
124340.5,0.15837
124341,0.15039
124341.5,0.14794
124342,0.15079
124342.5,0.14947
124343,0.14328
124343.5,0.15028
124344,0.13847
124344.5,0.14494
124345,0.14493
124345.5,0.14792
124346,0.14775
124346.5,0.14161
124347,0.1351
124347.5,0.14418
124348,0.13764
124348.5,0.13675
124349,0.13316
124349.5,0.12962
124350,0.12696
124350.5,0.14079
124351,0.12976
124351.5,0.13401
124352,0.12525
124352.5,0.1201
124353,0.11729
124353.5,0.12011
124354,0.11418
124354.5,0.12042
124355,0.09819
124355.5,0.09792
124356,0.09395
124356.5,0.09343
124357,0.09274
124357.5,0.08915
124358,0.0863
124358.5,0.08961
124359,0.08407
124359.5,0.08435
124360,0.08433
124360.5,0.08074
124361,0.0801
124361.5,0.07691
124362,0.07648
124362.5,0.07468
124363,0.0702
124363.5,0.07326
124364,0.06519
124364.5,0.07392
124365,0.07127
124365.5,0.07224
124366,0.07596
124366.5,0.06723
124367,0.07688
124367.5,0.07617
124368,0.0704
124368.5,0.07111
124369,0.07411
124369.5,0.06479
124370,0.07097
124370.5,0.06498
124371,0.06751
124371.5,0.06789
124372,0.06777
124372.5,0.07399
124373,0.06454
124373.5,0.06776
124374,0.05835
124374.5,0.05827
124375,0.06443
124375.5,0.06145
124376,0.05514
124376.5,0.06454
124377,0.06449
124377.5,0.06774
124378,0.06459
124378.5,0.06465
124379,0.07063
124379.5,0.06429
124380,0.06396
124380.5,0.0612
124381,0.06115
124381.5,0.05475
124382,0.05744
124382.5,0.04818
124383,0.0605
124383.5,0.05715
124384,0.05063
124384.5,0.04423
124385,0.05024
124385.5,0.04994
124386,0.05318
124386.5,0.05007
124387,0.05345
124387.5,0.04745
124388,0.05364
124388.5,0.05369
124389,0.04797
124389.5,0.05128
124390,0.04866
124390.5,0.05527
124391,0.0491
124391.5,0.05529
124392,0.04295
124392.5,0.04852
124393,0.04888
124393.5,0.05499
124394,0.05274
124394.5,0.04611
124395,0.04567
124395.5,0.05262
124396,0.04253
124396.5,0.04599
124397,0.04289
124397.5,0.04269
124398,0.04585
124398.5,0.04557
124399,0.03927
124399.5,0.04532
124400,0.04529
124400.5,0.03596
124401,0.03583
124401.5,0.04183
124402,0.04813
124402.5,0.04197
124403,0.04182
124403.5,0.0386
124404,0.04802
124404.5,0.03245
124405,0.03881
124405.5,0.0357
124406,0.04514
124406.5,0.03843
124407,0.03855
124407.5,0.03224
124408,0.03209
124408.5,0.04143
124409,0.04164
124409.5,0.03511
124410,0.03847
124410.5,0.03815
124411,0.03533
124411.5,0.03241
124412,0.03881
124412.5,0.03579
124413,0.036
124413.5,0.03913
124414,0.03909
124414.5,0.03623
124415,0.03662
124415.5,0.03959
124416,0.03583
124416.5,0.03289
124417,0.0333
124417.5,0.0327
124418,0.03233
124418.5,0.02766
124419,0.03244
124419.5,0.03366
124420,0.03902
124420.5,0.02972
124421,0.03059
124421.5,0.0274
124422,0.03032
124422.5,0.03642
124423,0.02394
124423.5,0.02719
124424,0.03306
124424.5,0.02976
124425,0.02331
124425.5,0.02304
124426,0.02575
124426.5,0.02271
124427,0.0259
124427.5,0.02281
124428,0.02278
124428.5,0.02299
124429,0.02593
124429.5,0.02267
124430,0.02597
124430.5,0.02297
124431,0.02279
124431.5,0.01334
124432,0.02264
124432.5,0.01938
124433,0.01618
124433.5,0.0224
124434,0.0164
124434.5,0.01946
124435,0.01935
124435.5,0.01632
124436,0.01654
124436.5,0.01966
124437,0.02282
124437.5,0.01666
124438,0.0167
124438.5,0.01358
124439,0.01381
124439.5,0.00436
124440,0.01049
124440.5,0.01366
124441,0.01057
124441.5,0.01019
124442,0.01054
124442.5,0.01042
124443,0.01021
124443.5,0.00972
124444,0.00298
124444.5,0.0028
124445,0.00563
124445.5,0.00556
124446,0.00559
124446.5,0.00225
124447,0.00541
124447.5,0.00534
124448,0.00213
124448.5,-0.00109
124449,0.00191
124449.5,0.00225
124450,0.00209
124450.5,0.01111
124451,0.00171
124451.5,0.00153
124452,-0.00458
124452.5,-0.00798
124453,-0.00135
124453.5,-0.00481
124454,-0.01427
124454.5,-0.00222
124455,0.00422
124455.5,-0.00844
124456,-0.00505
124456.5,-0.00747
124457,-0.00965
124457.5,-0.00625
124458,-0.00295
124458.5,-0.01217
124459,-0.01432
124459.5,-0.01407
124460,-0.01408
124460.5,-0.00819
124461,-0.01122
124461.5,-0.00774
124462,-0.01086
124462.5,-0.01646
124463,-0.01045
124463.5,-0.01037
124464,-0.00991
124464.5,-0.00994
124465,-0.01615
124465.5,-0.01617
124466,-0.01296
124466.5,-0.01309
124467,-0.02235
124467.5,-0.01652
124468,-0.02003
124468.5,-0.02
124469,-0.02638
124469.5,-0.01973
124470,-0.02027
124470.5,-0.01698
124471,-0.02355
124471.5,-0.01988
124472,-0.02022
124472.5,-0.02025
124473,-0.02794
124473.5,-0.02221
124474,-0.02653
124474.5,-0.02688
124475,-0.02104
124475.5,-0.02457
124476,-0.02441
124476.5,-0.02671
124477,-0.01569
124477.5,-0.0228
124478,-0.02667
124478.5,-0.0256
124479,-0.02703
124479.5,-0.03341
124480,-0.03366
124480.5,-0.03382
124481,-0.03419
124481.5,-0.03432
124482,-0.03751
124482.5,-0.04065
124483,-0.04038
124483.5,-0.04029
124484,-0.03712
124484.5,-0.0341
124485,-0.04248
124485.5,-0.03775
124486,-0.03554
124486.5,-0.03893
124487,-0.04272
124487.5,-0.04206
124488,-0.03831
124488.5,-0.03171
124489,-0.04077
124489.5,-0.04043
124490,-0.0373
124490.5,-0.03424
124491,-0.03435
124491.5,-0.04033
124492,-0.04384
124492.5,-0.04098
124493,-0.04113
124493.5,-0.04115
124494,-0.04757
124494.5,-0.03223
124495,-0.04447
124495.5,-0.05104
124496,-0.04163
124496.5,-0.04793
124497,-0.04178
124497.5,-0.0449
124498,-0.05138
124498.5,-0.04801
124499,-0.0416
124499.5,-0.05417
124500,-0.04505
124500.5,-0.05429
124501,-0.04189
124501.5,-0.04831
124502,-0.04538
124502.5,-0.04817
124503,-0.04832
124503.5,-0.05469
124504,-0.05491
124504.5,-0.05201
124505,-0.05803
124505.5,-0.05177
124506,-0.05187
124506.5,-0.05828
124507,-0.05865
124507.5,-0.05874
124508,-0.06185
124508.5,-0.0587
124509,-0.05257
124509.5,-0.0614
124510,-0.06132
124510.5,-0.05804
124511,-0.05777
124511.5,-0.05439
124512,-0.05769
124512.5,-0.05131
124513,-0.06058
124513.5,-0.06067
124514,-0.06055
124514.5,-0.06086
124515,-0.06457
124515.5,-0.06182
124516,-0.06485
124516.5,-0.06184
124517,-0.06305
124517.5,-0.06863
124518,-0.06805
124518.5,-0.06817
124519,-0.05757
124519.5,-0.06511
124520,-0.05881
124520.5,-0.06268
124521,-0.05689
124521.5,-0.05402
124522,-0.05738
124522.5,-0.06373
124523,-0.06672
124523.5,-0.05721
124524,-0.06628
124524.5,-0.06628
124525,-0.06306
124525.5,-0.06618
124526,-0.05672
124526.5,-0.06618
124527,-0.06324
124527.5,-0.06311
124528,-0.06001
124528.5,-0.0662
124529,-0.06954
124529.5,-0.06322
124530,-0.06604
124530.5,-0.06566
124531,-0.06233
124531.5,-0.0652
124532,-0.06834
124532.5,-0.0711
124533,-0.06516
124533.5,-0.05696
124534,-0.06507
124534.5,-0.0619
124535,-0.06644
124535.5,-0.06225
124536,-0.06238
124536.5,-0.0714
124537,-0.07103
124537.5,-0.068
124538,-0.06483
124538.5,-0.06826
124539,-0.05911
124539.5,-0.07683
124540,-0.0664
124540.5,-0.06868
124541,-0.06831
124541.5,-0.06506
124542,-0.06536
124542.5,-0.06791
124543,-0.06479
124543.5,-0.07102
124544,-0.07558
124544.5,-0.06245
124545,-0.06207
124545.5,-0.06886
124546,-0.06395
124546.5,-0.06813
124547,-0.07148
124547.5,-0.0646
124548,-0.05861
124548.5,-0.06782
124549,-0.07124
124549.5,-0.06827
124550,-0.06534
124550.5,-0.0699
124551,-0.07165
124551.5,-0.07174
124552,-0.06844
124552.5,-0.07738
124553,-0.0678
124553.5,-0.07394
124554,-0.07473
124554.5,-0.05867
124555,-0.07585
124555.5,-0.07765
124556,-0.07851
124556.5,-0.07224
124557,-0.06749
124557.5,-0.07785
124558,-0.08358
124558.5,-0.0768
124559,-0.06721
124559.5,-0.06663
124560,-0.0753
124560.5,-0.07168
124561,-0.06196
124561.5,-0.06823
124562,-0.07133
124562.5,-0.06861
124563,-0.07542
124563.5,-0.07353
124564,-0.07734
124564.5,-0.07481
124565,-0.07658
124565.5,-0.07779
124566,-0.07449
124566.5,-0.08127
124567,-0.07596
124567.5,-0.07933
124568,-0.08283
124568.5,-0.08037
124569,-0.07377
124569.5,-0.08026
124570,-0.07702
124570.5,-0.07874
124571,-0.08682
124571.5,-0.07903
124572,-0.07232
124572.5,-0.07395
124573,-0.07369
124573.5,-0.08021
124574,-0.08968
124574.5,-0.07492
124575,-0.08305
124575.5,-0.08886
124576,-0.07835
124576.5,-0.07809
124577,-0.08607
124577.5,-0.081
124578,-0.08726
124578.5,-0.08065
124579,-0.08393
124579.5,-0.08952
124580,-0.08185
124580.5,-0.08021
124581,-0.08279
124581.5,-0.08463
124582,-0.07814
124582.5,-0.08413
124583,-0.07385
124583.5,-0.07634
124584,-0.07857
124584.5,-0.08084
124585,-0.0739
124585.5,-0.08161
124586,-0.07948
124586.5,-0.07934
124587,-0.0805
124587.5,-0.08231
124588,-0.08171
124588.5,-0.07666
124589,-0.07023
124589.5,-0.07569
124590,-0.07557
124590.5,-0.07262
124591,-0.07598
124591.5,-0.07347
124592,-0.0696
124592.5,-0.07118
124593,-0.07346
124593.5,-0.07261
124594,-0.07899
124594.5,-0.07878
124595,-0.07605
124595.5,-0.07506
124596,-0.07472
124596.5,-0.07286
124597,-0.07062
124597.5,-0.08282
124598,-0.08209
124598.5,-0.06925
124599,-0.07893
124599.5,-0.07925
124600,-0.07948
124600.5,-0.08551
124601,-0.07956
124601.5,-0.07956
124602,-0.08275
124602.5,-0.0859
124603,-0.08021
124603.5,-0.07897
124604,-0.08233
124604.5,-0.08527
124605,-0.0827
124605.5,-0.07967
124606,-0.07592
124606.5,-0.07994
124607,-0.09032
124607.5,-0.08312
124608,-0.08255
124608.5,-0.08469
124609,-0.08222
124609.5,-0.07894
124610,-0.08169
124610.5,-0.08505
124611,-0.07579
124611.5,-0.08612
124612,-0.09365
124612.5,-0.0954
124613,-0.09421
124613.5,-0.09357
124614,-0.09604
124614.5,-0.09305
124615,-0.08697
124615.5,-0.08692
124616,-0.08986
124616.5,-0.08958
124617,-0.09278
124617.5,-0.09916
124618,-0.09249
124618.5,-0.09312
124619,-0.09935
124619.5,-0.09637
124620,-0.09295
124620.5,-0.09572
124621,-0.08785
124621.5,-0.09634
124622,-0.0933
124622.5,-0.10195
124623,-0.09877
124623.5,-0.09544
124624,-0.09206
124624.5,-0.09816
124625,-0.09185
124625.5,-0.09194
124626,-0.09499
124626.5,-0.09492
124627,-0.10112
124627.5,-0.09153
124628,-0.0946
124628.5,-0.08804
124629,-0.08785
124629.5,-0.09401
124630,-0.09056
124630.5,-0.09297
124631,-0.08329
124631.5,-0.09246
124632,-0.09201
124632.5,-0.08863
124633,-0.08868
124633.5,-0.08889
124634,-0.0891
124634.5,-0.09246
124635,-0.08919
124635.5,-0.08902
124636,-0.09239
124636.5,-0.09222
124637,-0.09215
124637.5,-0.09179
124638,-0.08893
124638.5,-0.08923
124639,-0.089
124639.5,-0.09231
124640,-0.09872
124640.5,-0.08995
124641,-0.09646
124641.5,-0.09665
124642,-0.09695
124642.5,-0.09381
124643,-0.09997
124643.5,-0.09381
124644,-0.09685
124644.5,-0.09691
124645,-0.09363
124645.5,-0.106
124646,-0.09681
124646.5,-0.09699
124647,-0.09687
124647.5,-0.09403
124648,-0.10343
124648.5,-0.1003
124649,-0.09421
124649.5,-0.10066
124650,-0.10376
124650.5,-0.10708
124651,-0.09742
124651.5,-0.10292
124652,-0.09941
124652.5,-0.09596
124653,-0.09561
124653.5,-0.10106
124654,-0.09474
124654.5,-0.09086
124655,-0.09407
124655.5,-0.09454
124656,-0.09762
124656.5,-0.10061
124657,-0.09759
124657.5,-0.10378
124658,-0.09735
124658.5,-0.08802
124659,-0.09773
124659.5,-0.09823
124660,-0.09562
124660.5,-0.10074
124661,-0.09652
124661.5,-0.10956
124662,-0.09931
124662.5,-0.09425
124663,-0.09877
124663.5,-0.09333
124664,-0.09552
124664.5,-0.10447
124665,-0.09174
124665.5,-0.09903
124666,-0.09801
124666.5,-0.10097
124667,-0.09418
124667.5,-0.09779
124668,-0.0943
124668.5,-0.09111
124669,-0.10096
124669.5,-0.10477
124670,-0.09885
124670.5,-0.0958
124671,-0.10526
124671.5,-0.10285
124672,-0.09709
124672.5,-0.10695
124673,-0.10144
124673.5,-0.11189
124674,-0.102
124674.5,-0.10563
124675,-0.10256
124675.5,-0.11176
124676,-0.11187
124676.5,-0.10543
124677,-0.1042
124677.5,-0.10022
124678,-0.09866
124678.5,-0.10225
124679,-0.10548
124679.5,-0.1073
124680,-0.10421
124680.5,-0.10343
124681,-0.10907
124681.5,-0.09975
124682,-0.09953
124682.5,-0.1027
124683,-0.10324
124683.5,-0.10667
124684,-0.10063
124684.5,-0.10999
124685,-0.10421
124685.5,-0.11368
124686,-0.1014
124686.5,-0.10077
124687,-0.1011
124687.5,-0.10674
124688,-0.10055
124688.5,-0.10541
124689,-0.10654
124689.5,-0.11431
124690,-0.10764
124690.5,-0.09856
124691,-0.10399
124691.5,-0.1036
124692,-0.1069
124692.5,-0.1039
124693,-0.10746
124693.5,-0.11066
124694,-0.10148
124694.5,-0.10472
124695,-0.09834
124695.5,-0.09827
124696,-0.10759
124696.5,-0.10131
124697,-0.09838
124697.5,-0.10497
124698,-0.09903
124698.5,-0.10866
124699,-0.09336
124699.5,-0.10583
124700,-0.10555
124700.5,-0.10511
124701,-0.10482
124701.5,-0.10442
124702,-0.10711
124702.5,-0.09777
124703,-0.10382
124703.5,-0.1005
124704,-0.1036
124704.5,-0.09735
124705,-0.10015
124705.5,-0.1108
124706,-0.09439
124706.5,-0.10764
124707,-0.09541
124707.5,-0.10997
124708,-0.10774
124708.5,-0.11051
124709,-0.11308
124709.5,-0.10141
124710,-0.11108
124710.5,-0.11138
124711,-0.11544
124711.5,-0.11338
124712,-0.11766
124712.5,-0.11675
124713,-0.12477
124713.5,-0.11768
124714,-0.11491
124714.5,-0.12725
124715,-0.11807
124715.5,-0.1262
124716,-0.11837
124716.5,-0.1187
124717,-0.11867
124717.5,-0.11519
124718,-0.11819
124718.5,-0.11566
124719,-0.12637
124719.5,-0.13038
124720,-0.12447
124720.5,-0.12469
124721,-0.12411
124721.5,-0.12079
124722,-0.12703
124722.5,-0.12722
124723,-0.13375
124723.5,-0.13133
124724,-0.12674
124724.5,-0.13469
124725,-0.12994
124725.5,-0.13408
124726,-0.13576
124726.5,-0.12691
124727,-0.13203
124727.5,-0.12777
124728,-0.12673
124728.5,-0.1326
124729,-0.12591
124729.5,-0.1353
124730,-0.12607
124730.5,-0.12298
124731,-0.12291
124731.5,-0.13219
124732,-0.123
124732.5,-0.12608
124733,-0.12637
124733.5,-0.12635
124734,-0.11982
124734.5,-0.1227
124735,-0.1227
124735.5,-0.12882
124736,-0.11953
124736.5,-0.12571
124737,-0.12325
124737.5,-0.12687
124738,-0.13074
124738.5,-0.12885
124739,-0.12953
124739.5,-0.13081
124740,-0.13318
124740.5,-0.13108
124741,-0.13459
124741.5,-0.13862
124742,-0.14141
124742.5,-0.14658
124743,-0.14704
124743.5,-0.13833
124744,-0.14826
124744.5,-0.14478
124745,-0.1448
124745.5,-0.13885
124746,-0.14193
124746.5,-0.14635
124747,-0.14576
124747.5,-0.14256
124748,-0.149
124748.5,-0.15358
124749,-0.14778
124749.5,-0.14929
124750,-0.14476
124750.5,-0.1522
124751,-0.1488
124751.5,-0.14841
124752,-0.14799
124752.5,-0.14762
124753,-0.16296
124753.5,-0.15039
124754,-0.14722
124754.5,-0.15704
124755,-0.15787
124755.5,-0.15448
124756,-0.1496
124756.5,-0.15352
124757,-0.15882
124757.5,-0.16245
124758,-0.15063
124758.5,-0.15764
124759,-0.16014
124759.5,-0.16411
124760,-0.16739
124760.5,-0.16107
124761,-0.17084
124761.5,-0.16926
124762,-0.1695
124762.5,-0.16258
124763,-0.16218
124763.5,-0.16427
124764,-0.16948
124764.5,-0.17716
124765,-0.17733
124765.5,-0.17739
124766,-0.1679
124766.5,-0.16753
124767,-0.17114
124767.5,-0.16194
124768,-0.17164
124768.5,-0.16862
124769,-0.1751
124769.5,-0.1722
124770,-0.18484
124770.5,-0.17975
124771,-0.18171
124771.5,-0.18341
124772,-0.18679
124772.5,-0.18603
124773,-0.19497
124773.5,-0.18984
124774,-0.18968
124774.5,-0.19163
124775,-0.19414
124775.5,-0.18127
124776,-0.19263
124776.5,-0.18725
124777,-0.19886
124777.5,-0.18952
124778,-0.18917
124778.5,-0.18606
124779,-0.1829
124779.5,-0.18283
124780,-0.18613
124780.5,-0.18301
124781,-0.17984
124781.5,-0.18587
124782,-0.17999
124782.5,-0.18309
124783,-0.177
124783.5,-0.17676
124784,-0.18325
124784.5,-0.18031
124785,-0.18002
124785.5,-0.18048
124786,-0.18652
124786.5,-0.18077
124787,-0.18356
124787.5,-0.18992
124788,-0.18386
124788.5,-0.18423
124789,-0.18413
124789.5,-0.18365
124790,-0.18619
124790.5,-0.18924
124791,-0.18614
124791.5,-0.18979
124792,-0.19267
124792.5,-0.19886
124793,-0.18939
124793.5,-0.18619
124794,-0.19
124794.5,-0.1959
124795,-0.19602
124795.5,-0.19292
124796,-0.19328
124796.5,-0.19557
124797,-0.19206
124797.5,-0.19237
124798,-0.19022
124798.5,-0.18659
124799,-0.18667
124799.5,-0.19076
124800,-0.19864
124800.5,-0.1909
124801,-0.19006
124801.5,-0.18406
124802,-0.19288
124802.5,-0.19289
124803,-0.18719
124803.5,-0.19064
124804,-0.18629
124804.5,-0.19116
124805,-0.19397
124805.5,-0.19049
124806,-0.1906
124806.5,-0.19694
124807,-0.19418
124807.5,-0.19418
124808,-0.19685
124808.5,-0.19644
124809,-0.20229
124809.5,-0.1969
124810,-0.19466
124810.5,-0.19566
124811,-0.1959
124811.5,-0.2026
124812,-0.19602
124812.5,-0.18982
124813,-0.19295
124813.5,-0.19339
124814,-0.18988
124814.5,-0.19597
124815,-0.19035
124815.5,-0.1836
124816,-0.19245
124816.5,-0.18614
124817,-0.19548
124817.5,-0.18953
124818,-0.19267
124818.5,-0.18656
124819,-0.18686
124819.5,-0.18458
124820,-0.18717
124820.5,-0.19308
124821,-0.18441
124821.5,-0.19487
124822,-0.19269
